VALID,TURB,LAT,LON,color
202410211505,LGT CHOP,64.3933,-147.85,g
202410211506,NEG,38.45,-106.2951,b
202410211506,MOD CHOP,43.0349,-102.2457,y
202410211506,LGT CHOP,64.2266,-147.85,g
202410211507,CONS LGT CHOP 310,35.8832,-86.3974,g
202410211508,CONS MOD CHOP,43.09,-106.28,y
202410211508,NEG,40.6675,-89.6839,b
202410211509,MOD CHOP,41.7837,-124.238,y
202410211510,LGT CHOP,40.9334,-109.1748,g
202410211511,LGT CHOP 070-150,43.6547,-122.9737,g
202410211513,OCNL LGT CHOP,38.8422,-99.2732,g
202410211513,NEG,27.9224,-85.8867,b
202410211514,OCNL LGT CHOP,41.5339,-93.6531,g
202410211515,MOD CHOP,38.35,-81.77,y
202410211515,LGT OCNL MOD CHOP,44.8952,-118.2721,g
202410211516,NEG,35.2443,-119.3895,b
202410211516,MOD 170,45.8474,-120.5875,y
202410211519,NEG,30.3361,-81.5147,b
202410211520,LIGHT CHOP,42.9944,-78.6486,k
202410211520,NEG,61.0399,-150.8919,b
202410211521,NEG CHOP 390,34.0251,-89.0563,b
202410211522,MOD,36.0226,-102.5473,y
202410211524,MOD,22.2041,-70.9024,y
202410211526,MOD,44.4043,-117.4566,y
202410211526,CONS LGT CHOP 350,36.9645,-87.2541,g
202410211526,LGT,42.0487,-112.1071,g
202410211527,CONS LGT CHOP,45.8789,-99.6507,g
202410211529,LT CHOP,46.4118,-100.4415,k
202410211530,NEG,60.7367,-151.24,b
202410211530,NEG,60.67,-149.99,b
202410211530,CONS LGT,37.7022,-84.0651,g
202410211531,OCNL LGT CHOP,21.9589,-69.9356,g
202410211531,NEG,35.9,-84.6102,b
202410211532,NEG,25.7446,-80.5904,b
202410211532,NEG,38.29,-105.1354,b
202410211532,NEG,24.7581,-76.3793,b
202410211532,CONS LGT CHOP OCNL MOD CHOP,40.9675,-98.3096,g
202410211533,LGT CHOP,29.4749,-78.8287,g
202410211534,LGT,26.2454,-80.1622,g
202410211534,LGT,64.81,-147.85,g
202410211534,LGT,64.81,-147.85,g
202410211534,OCNL LGT CHOP 390,42.3917,-96.3795,g
202410211535,LGT-MOD,22.9801,-68.4756,g
202410211537,CONS LGT OCNL MOD,31.6667,-105.09,g
202410211538,CONS MOD CHOP,36.8509,-105.1292,y
202410211538,CONS MOD CHOP,36.8509,-105.1292,y
202410211539,CONS LGT CHOP,37.6056,-106.225,g
202410211540,NEG SFC-200 OCNL LGT210,58.35,-134.57,g
202410211541,LGT 200-130,61.78,-150.7184,g
202410211541,NEG,62.149,-151.1015,b
202410211542,NEG,33.6883,-112.0826,b
202410211542,NEG,25.4873,-77.2106,b
202410211542,CONS LGT OCNL MOD CHOP,43.6261,-72.3042,g
202410211543,NEG,38.7049,-105.5846,b
202410211546,NEG,43.1953,-71.6383,b
202410211546,LGT CHOP,44.2539,-121.15,g
202410211546,OCNL LGT CHOP 001-070,40.727,-99.0068,g
202410211546,CONS LGT OCNL MOD CHOP,41.38,-98.35,g
202410211547,NEG,23.0702,-74.2595,b
202410211549,CONT LGT OCNL MOD 260-200 NEG BLO,55.8319,-133.1048,g
202410211552,CONS LGT CHOP 220,43.7169,-97.5839,g
202410211553,CONS LGT OCNL MOD CHOP,36.2615,-93.6715,g
202410211553,NEG,26.6847,-80.3792,b
202410211555,MOD,40.3435,-105.2156,y
202410211555,MOD,45.5969,-116.4568,y
202410211555,MOD,41.4709,-122.4107,y
202410211555,NEG,33.4869,-78.2449,b
202410211555,CONS LGT,31.1522,-81.3908,g
202410211555,NEG,60.77,-161.83,b
202410211556,OCNL LGT CHOP,37.81,-108.719,g
202410211556,CONS LGT-OCNL MOD CHOP,37.89,-83.26,g
202410211557,LGT CHOP,40.4779,-106.8768,g
202410211600,NEG,25.0145,-76.9905,b
202410211600,NEG,45.63,-115.5744,b
202410211600,LTG,28.7797,-81.3577,k
202410211600,NEG,38.4323,-103.856,b
202410211600,NEG,38.4323,-103.856,b
202410211601,OCNL MOD,34.6158,-103.6367,y
202410211601,NEG,39.8328,-104.6575,b
202410211601,LGT-MOD,38.29,-104.4983,g
202410211603,OCNL LGT CHOP,42.2084,-91.4561,g
202410211603,NEG 400,30.1101,-78.5632,b
202410211603,LGT CHOP CONS,37.93,-87.76,g
202410211605,CONS LGT CHOP,22.6958,-72.9324,g
202410211605,LGT,39.2953,-106.9226,g
202410211605,MOD CHOP,36.1189,-86.6892,y
202410211606,OCNL LGT CHOP,38.29,-104.4983,g
202410211607,MOD,22.5201,-73.6589,y
202410211607,MOD CHOP,35.3495,-103.6032,y
202410211608,NEG,39.57,-104.85,b
202410211608,OCNL LGT CHOP,36.9261,-111.0314,g
202410211609,CONS LGT-OCNL MOD CHOP,38.225,-81.4939,g
202410211609,NEG,36.6053,-109.1243,b
202410211612,LGT-MOD CHOP,42.2961,-100.0233,g
202410211612,LGT-MOD CHOP,42.2961,-100.0233,g
202410211613,NEG,27.8407,-80.7063,b
202410211614,LGT CHOP,39.5939,-105.4681,g
202410211614,MOD,42.4697,-99.366,y
202410211614,NEG,47.3611,-115.3362,b
202410211615,MOD CHOP 270-280,38.94,-104.63,y
202410211615,LGT OCNL MOD CHOP,42.325,-99.8007,g
202410211615,LGT CHOP 130-140,57.828,-133.4681,g
202410211616,NEG,36.0226,-103.1655,b
202410211616,NEG,42.8821,-85.523,b
202410211616,NEG,41.32,-90.64,b
202410211618,CONS LGT OCNL MOD,61.0801,-149.6843,g
202410211619,NEG,23.7507,-76.0715,b
202410211620,CONS LGT,25.1333,-80.9167,g
202410211620,LGT-MOD,54.0,-100.0,g
202410211621,NEG,25.8,-80.0723,b
202410211621,CONS LGT CHOP,38.35,-81.77,g
202410211622,CONS LGT CHOP 320,36.383,-82.3247,g
202410211623,MOD,37.7183,-83.3329,y
202410211623,CONS LGT CHOP  OCNL LGT TURB,37.89,-83.26,g
202410211626,LGT,36.6958,-85.9876,g
202410211628,LGT CHOP,25.6121,-78.9358,g
202410211630,MOD,28.4294,-81.309,y
202410211631,LGT CHOP,39.19,-105.6551,g
202410211631,OCNL LT TURB BLO 100,39.8328,-104.6575,k
202410211632,NEG,59.201,-158.2182,b
202410211635,NEG,26.8133,-79.8168,b
202410211636,NEG,30.9467,-86.52,b
202410211637,OCNL LGT CHOP,45.1166,-98.42,g
202410211638,LGT OCNL CHOP,37.823,-83.5747,g
202410211639,MOD BLW 003,45.5167,-73.4167,y
202410211639,LGT CHOP,34.5,-104.458,g
202410211641,NEG,43.76,-70.67,b
202410211641,LGT CHOP 040,60.52,-161.83,g
202410211641,MOD CHOP,35.1828,-103.6032,y
202410211642,CONS LGT,37.4389,-105.8614,g
202410211643,CONS LGT,38.92,-89.0156,g
202410211643,LGT CHOP,28.5455,-81.3329,g
202410211643,CONT LGT CHOP 280-190,55.382,-133.2101,g
202410211643,MOD CHOP,35.1828,-103.6032,y
202410211644,LGT-MOD 180-190,38.29,-104.0736,g
202410211644,CONS LGT CHOP,39.63,-85.82,g
202410211644,MOD CHOP,34.5,-104.458,y
202410211645,OCNL MOD CHOP,37.7183,-83.3329,y
202410211646,NEG,41.38,-98.35,b
202410211647,NEG,38.6868,-98.4103,b
202410211647,NEG,38.6868,-98.4103,b
202410211647,CONS MOD,34.0617,-105.1188,y
202410211649,MOD,37.7672,-105.7885,y
202410211650,MOD,38.2322,-98.2273,y
202410211650,OCNL MOD,28.5455,-81.3329,y
202410211652,LIGHT CHOP,42.9886,-78.6425,k
202410211652,LGT CHOP,25.7072,-76.6697,g
202410211653,MOD MECH 030,43.76,-79.88,y
202410211657,CONS LGT OCNL MOD CHOP,40.8312,-96.7633,g
202410211657,CONS LGT OCNL MOD CHOP,41.3103,-95.8992,g
202410211658,CONS LGT OCNL MOD,41.38,-98.35,g
202410211700,SMOOTH,26.6847,-80.3792,k
202410211700,MODERATE,13.4839,144.7972,y
202410211700,NEG,30.3361,-81.5147,b
202410211705,LIGHTY CHOPPY,28.4294,-81.309,k
202410211706,NEGATIVE,28.7797,-81.2436,b
202410211706,LGT-MOD CHOP BLO 230,39.5316,-105.429,g
202410211707,LGT 085,27.2969,-80.853,g
202410211707,LGT CHOP CONS,39.2757,-121.7191,g
202410211708,CONS LGT CHOP,30.8418,-85.0717,g
202410211708,NEG,62.06,-163.3,b
202410211709,NEG,23.875,-75.9707,b
202410211711,NEG,36.75,-108.1,b
202410211711,NEG,38.45,-107.04,b
202410211711,NEG,61.2467,-146.6586,b
202410211711,NEG,61.2467,-146.6586,b
202410211712,NEG,47.2743,-116.8196,b
202410211713,OCNL LGT CHOP,41.38,-98.35,g
202410211713,LGT,34.5,-104.6603,g
202410211714,SMOOTH,25.2773,-79.841,k
202410211717,NEG,39.57,-104.85,b
202410211717,CONS LGT CHOP 320,36.44,-82.13,g
202410211719,CONS LGT-OCNL MOD CHOP,35.1828,-103.6032,g
202410211721,MOD CHOP,38.6232,-76.1089,y
202410211722,NEG,26.6443,-78.6869,b
202410211723,NEG,61.21,-150.0477,b
202410211725,INTMT CHOP,45.792,-99.7596,k
202410211725,LGT-MOD 200,39.8328,-104.6575,g
202410211726,LGT - MOD CHOP FL270-100,47.6216,-117.528,g
202410211726,NEG,61.056,-150.6396,b
202410211728,CONS LGT CHOP,38.29,-104.4983,g
202410211730,LGT-MOD CHOP CONS INCL000-050,42.9328,-71.4357,g
202410211730,LGT-MOD CHOP CONS INCL 000-050,42.9328,-71.4357,g
202410211731,NEG,22.5111,-70.0675,b
202410211731,CONS LGT CHOP,45.7105,-100.5259,g
202410211731,CONS LGT CHOP,45.15,-93.37,g
202410211732,OCNL LGT CHOP,37.4389,-105.8614,g
202410211732,NEG,38.81,-103.63,b
202410211732,NEG,37.0547,-105.4055,b
202410211732,LGT-MOD CHOP,23.3146,-75.8896,g
202410211733,LGT,39.8328,-104.6575,g
202410211735,NEG,40.4719,-81.6865,b
202410211735,LGT CHOP,61.58,-159.54,g
202410211735,LGT CHOP,38.8853,-79.8528,g
202410211735,NEG 200-SFC,38.676,-107.2971,b
202410211736,CONS LGT CHOP,38.5818,-105.7149,g
202410211737,MOD,40.2542,-98.4352,y
202410211737,NEG,36.3765,-110.8635,b
202410211738,LT CHOP,39.7828,-104.6575,k
202410211738,NEG,38.4934,-106.7256,b
202410211738,NEG,38.04,-105.0501,b
202410211738,MOD CAT,28.5872,-87.449,y
202410211739,INTMT LGT CHOP 360,32.0311,-83.7114,g
202410211740,MOD CHOP,23.1677,-71.1259,y
202410211740,NEG,34.0187,-79.3749,b
202410211742,OCNL LGT TB,43.0357,-106.6107,g
202410211742,NEG,36.7175,-107.8116,b
202410211742,NEG,38.8138,-108.8459,b
202410211742,OCNL LGT CHOP,42.4697,-98.6881,g
202410211743,CONS LGT CHOP,38.94,-104.63,g
202410211744,MOD,39.57,-104.85,y
202410211745,CONS LGT CHOP,33.9727,-86.0891,g
202410211746,MOD,54.4009,-137.1872,y
202410211747,CONS LGT,43.5769,-96.7536,g
202410211748,OCNL LGT CHOP,37.8514,-105.3419,g
202410211749,NEG,40.07,-107.92,b
202410211749,OCNL LGT CHOP,37.15,-98.07,g
202410211752,LGT OCNL MOD,54.3693,-135.9486,g
202410211752,NEG 330-LGT CHOP 340,38.75,-81.7094,g
202410211755,OCNL LGT CHOP,37.4389,-105.8614,g
202410211755,MOD,65.2999,-159.6673,y
202410211755,OCNL MOD,54.2765,-135.55,y
202410211756,CONS LGT CHOP 300,36.5233,-82.3094,g
202410211756,LGT CHOP OCNL MOD,53.9277,-170.6382,g
202410211757,CONS LGT OCNL MOD CHOP,41.6236,-98.9517,g
202410211758,MOD-SEV,54.0074,-169.9143,y
202410211801,NEG,37.8556,-104.9524,b
202410211803,CONS MOD CHOP,35.3538,-103.0283,y
202410211803,NEG,23.2514,-75.7729,b
202410211804,LGT-MOD,48.93,-94.93,g
202410211804,CONS LGT,22.0983,-72.3223,g
202410211805,CONS LGT CHOP,41.874,-103.5956,g
202410211806,NEG,47.0318,-119.0589,b
202410211806,LGT CHOP,28.5455,-81.3329,g
202410211806,MOD,25.788,-80.3169,y
202410211806,NEG,43.9296,-102.1439,b
202410211807,LGT CHOP,28.5455,-81.3329,g
202410211808,CONS LGT OCNL MOD CHOP,35.24,-101.7,g
202410211808,NEG,27.91,-82.3102,b
202410211808,CONS LGT CHOP,41.5934,-100.0431,g
202410211809,CONS LGT CHOP,41.1014,-102.9847,g
202410211810,NEG,37.8144,-107.5875,b
202410211810,CONS LGT CHOP,44.0453,-103.0574,g
202410211810,LGT 008,28.7797,-81.2436,g
202410211811,CONT LGT CHOP,42.18,-74.96,g
202410211811,OCNL-CONS LGT CHOP,42.3539,-99.5782,g
202410211811,NEG,41.17,-95.74,b
202410211813,CONS LGT CHOP,36.9824,-104.978,g
202410211813,CONS LGT CHOP,36.49,-104.87,g
202410211814,NEG,36.0226,-102.5473,b
202410211814,NEG,37.1036,-108.6259,b
202410211815,OCNL LGT CHOP,42.8247,-106.2673,g
202410211816,NEG,52.7141,174.1169,b
202410211817,OCNL LGT,46.4886,-119.443,g
202410211818,CONS MOD,42.4697,-98.6881,y
202410211819,NEG CHOP,30.3361,-81.5147,b
202410211821,CONS LGT 290,36.5822,-82.3333,g
202410211821,MOD,44.307,-121.0813,y
202410211822,MOD,27.9821,-80.6491,y
202410211822,LGT-MOD,36.656,-104.8519,g
202410211824,MOD CHOP,22.5367,-73.69,y
202410211824,MOD,44.307,-121.0813,y
202410211825,CONS MOD CHOP,41.8775,-105.2046,y
202410211826,NEG,57.74,-152.49,b
202410211828,LGT CHOP,44.5261,-123.5197,g
202410211830,LGT-MOD BLW 035,47.07,-70.53,g
202410211830,OCNL LGT CHOP,32.5793,-78.2607,g
202410211831,NEG,39.0889,-108.5786,b
202410211832,CONS LGT CHOP OCNL MOD CHOP 350,40.4396,-96.5749,g
202410211833,SMOOTH,26.0787,-80.1622,k
202410211833,LGT-MOD CHOP LGT CAT,37.7079,-97.8446,g
202410211834,NEG,42.4001,-73.395,b
202410211835,NEG,47.62,-122.33,b
202410211835,NEG,42.47,-87.0139,b
202410211837,- TURB,25.788,-80.6872,k
202410211837,CONS LGT CHOP,33.4787,-85.2766,g
202410211838,CONS LGT CHOP,42.4697,-98.6881,g
202410211839,OCNL LGT CHOP,39.81,-86.37,g
202410211840,NEG BLO 200,40.6069,-97.183,b
202410211840,NEG,35.7452,-99.5671,b
202410211840,NEG,35.7452,-99.5671,b
202410211841,MOD CHOP,33.1264,-88.0961,y
202410211843,NEG,25.7848,-80.0003,b
202410211845,OCNL LGT CHOP,38.8892,-105.3772,g
202410211845,OCNL LGT CHOP,38.8892,-105.3772,g
202410211845,NEG,41.7445,-95.8746,b
202410211846,MOD,39.2976,-94.7139,y
202410211847,CONS LGT OCNL MOD CHOP,35.1564,-88.1016,g
202410211850,CONS MOD 290-310,39.7839,-100.7598,y
202410211850,CONS MOD 290-310,39.7839,-100.7598,y
202410211850,LGT-MOD CHOP,36.666,-101.666,g
202410211850,LGT-MOD CHOP,36.666,-101.666,g
202410211851,LGT-MOD CHOP,34.8219,-103.8581,g
202410211851,NEG,38.3846,-82.7057,b
202410211852,CONS LGT,23.6772,-69.9792,g
202410211853,CONS LGT,40.539,-98.986,g
202410211855,CONS LGT,41.17,-95.74,g
202410211857,NEG,36.49,-105.9066,b
202410211859,CONS LGT CHOP,39.5313,-105.204,g
202410211900,LGT CHOP,55.8,-162.72,g
202410211900,LGT CHOP,55.8,-162.72,g
202410211900,SMOOTH,28.82,-81.81,k
202410211901,NEG,26.0729,-80.0883,b
202410211901,MOD CAT 000-080,62.18,-159.77,y
202410211904,NEG,29.166,-110.5666,b
202410211904,CONS LGT OCNL MOD CHOP,38.0175,-82.412,g
202410211905,CONS LGT CHOP,41.601,-105.3744,g
202410211905,MOD BLO 100,41.83,-87.65,y
202410211907,NEG,33.7166,-98.7833,b
202410211907,LGT 130-200,43.0485,-116.8196,g
202410211908,NEG,27.3333,-108.5833,b
202410211908,CONS LGT CAT,34.7701,-101.9094,g
202410211908,CONS LGT CHOP 400,42.989,-97.9463,g
202410211911,LGT-MOD CHOP,37.1863,-98.5908,g
202410211912,LGT 035,64.8039,-147.6803,g
202410211912,LGT 035,64.8039,-147.6803,g
202410211913,OCNL LGT,46.755,-119.3102,g
202410211913,OCNL LGT,42.8821,-85.523,g
202410211915,LGT-MOD,43.5667,-116.2406,g
202410211915,LGT-MOD,41.0351,-115.0295,g
202410211917,NEG,41.38,-98.35,b
202410211919,NEG,42.9718,-73.4558,b
202410211919,MOD,20.3987,-71.4075,y
202410211921,LGT,34.7236,-105.2516,g
202410211921,NEG 270,40.6069,-95.8657,b
202410211922,NEG,38.1935,-106.14,b
202410211922,MOD-SEV,21.77,-73.9651,y
202410211924,MOD,36.49,-104.87,y
202410211925,MOD,65.0,-126.0,y
202410211927,LGT CHOP,56.4373,-133.892,g
202410211928,CONT LT,39.8328,-104.6575,k
202410211928,NEG,39.8093,-80.6378,b
202410211928,SMOOTH,30.4941,-81.6879,k
202410211928,LGT-MOD CONS CHOP,45.6619,-104.7748,g
202410211928,LGT CHOP,34.25,-103.3655,g
202410211929,LGT CHOP OCNL,25.3,-104.7166,g
202410211929,NEG CHOP,33.67,-86.9,b
202410211930,MOD,61.17,-149.99,y
202410211930,LGT-MOD 130-100,39.3229,-119.7152,g
202410211932,CONS LGT BLO 070,39.5651,-119.7954,g
202410211934,MOD,37.0566,-83.26,y
202410211934,NEG,55.3179,-162.5135,b
202410211934,NEG,55.3179,-162.5135,b
202410211936,LGT,34.58,-90.67,g
202410211937,LGT CHOP,43.5667,-116.2406,g
202410211937,SMOOTH,28.7797,-81.2436,k
202410211937,CONS LGT CHOP,38.5038,-82.0857,g
202410211939,LIGHT,28.5455,-81.3329,k
202410211939,NEG,28.7797,-81.2436,b
202410211940,MOD 070,39.57,-104.85,y
202410211941,OCNL LGT CHOP,37.0953,-83.6309,g
202410211942,NEG,57.4244,-172.6344,b
202410211943,CONS LGT-MOD CHOP OCNL LGT,37.65,-97.7458,g
202410211943,CONS MOD 130-100 CONS LGT BLO 100,39.6463,-119.8197,g
202410211943,CONT MOD,54.0791,-172.5234,y
202410211945,CONT MOD,53.89,-166.54,y
202410211945,LGT,52.8787,-175.2692,g
202410211946,NEG,37.0167,-108.1,b
202410211946,NEG,36.3765,-110.3975,b
202410211947,NEG,61.2447,-150.1785,b
202410211947,MOD,52.0879,-172.6062,y
202410211950,MOD 023,43.4195,-124.2437,y
202410211951,MOD,37.541,-104.4483,y
202410211951,LGT CHOP,61.58,-159.54,g
202410211954,MOD CHOP,42.4697,-98.6881,y
202410211955,OCNL LGT CHOP,54.8279,-176.8724,g
202410211956,NEG,29.5483,-82.0403,b
202410211956,NEG,32.2698,-77.9,b
202410211956,LGT CHOP,28.5455,-81.3329,g
202410211957,MOD,53.977,-173.2209,y
202410211958,CONS LGT CHOP,44.914,-97.1547,g
202410211959,NEG,58.3317,-169.8035,b
202410212000,LGT-MOD,40.2353,-104.5073,g
202410212001,LGT TO MOD TURB DURD 070-055,45.5908,-122.243,g
202410212002,CONS LGT CHOP,38.29,-104.4983,g
202410212004,LGT CONS CHOP-MOD OCNL CHOP,37.9046,-83.1825,g
202410212005,OCNL LGT CHOP,34.1854,-79.7239,g
202410212005,MOD,39.717,-105.5125,y
202410212006,A LITTLE BIT BUMPY,28.5455,-81.3329,k
202410212007,SMOOTH,45.5821,-122.5299,k
202410212007,LGT CHOP,20.9777,-72.3799,g
202410212008,MOD CHOP CONS LGT CHOP,43.7636,-102.2167,g
202410212009,SMOOTH,29.6917,-82.276,k
202410212009,NEG,41.13,-77.9732,b
202410212010,NEG,36.7436,-108.2292,b
202410212010,LGT TO MOD CHOP,53.7404,174.6626,g
202410212010,SMOOTH,26.073,-80.0606,k
202410212011,CONS LGT,36.1884,-84.9925,g
202410212012,NEG,41.2433,-76.9217,b
202410212013,NEG,30.4941,-81.6879,b
202410212013,SMOOTH,26.1674,-80.5584,k
202410212015,CONS LGT-OCNL MOD CHOP,35.3847,-100.6951,g
202410212020,NEG,54.4465,-170.926,b
202410212021,LGT,33.79,-118.052,g
202410212022,MOD CHOP,42.4697,-98.6881,y
202410212023,LGT CHOP 100 BLO,46.9208,-114.0925,g
202410212025,LGT-MOD,39.32,-120.1396,g
202410212025,OCNL MOD CHOP,35.7507,-101.1753,y
202410212026,LGT,34.7152,-120.3036,g
202410212026,NEG,54.9277,-163.4548,b
202410212029,NEG,24.95,-101.65,b
202410212029,NEG,29.833,-111.5,b
202410212029,CONS LGT,45.08,-102.1921,g
202410212029,NEG,28.3022,-82.1477,b
202410212030,LGT CHOP,39.8328,-104.6575,g
202410212031,INTMT LGT-MOD,41.63,-98.9271,g
202410212033,OCNL LGT CHOP,33.6301,-85.4427,g
202410212034,MOD,39.7651,-98.8693,y
202410212034,INTMT LGT CHOP,37.9933,-82.91,g
202410212034,OCNL LGT,21.77,-70.4652,g
202410212034,NEG,64.6433,-147.85,b
202410212034,NEG,64.6433,-147.85,b
202410212035,MOD,41.874,-102.4764,y
202410212035,NEG,28.5484,-82.0812,b
202410212036,NEG,25.333,-88.3166,b
202410212036,NEG,25.333,-88.3166,b
202410212037,NEG,38.94,-104.63,b
202410212038,INTMT LGT CHOP,45.8993,-96.7919,g
202410212038,OCNL LGT,64.3933,-147.85,g
202410212040,CONS LGT-MOD,41.38,-98.35,g
202410212041,OCNL LGT CHOP,33.67,-86.9,g
202410212042,SEV MTN WAVE -65KTS --2000FPM,34.0225,-106.9031,r
202410212044,NEG CHOP,33.9727,-86.0891,b
202410212046,NEG,22.6398,-74.1167,b
202410212047,OCNL LGT CHOP,33.9727,-86.0891,g
202410212047,MOD,42.661,-72.736,y
202410212049,CONS LGT,34.5,-103.7501,g
202410212050,NEG,37.1515,-107.7538,b
202410212051,OCNL LGT CHOP,34.2859,-85.9516,g
202410212051,OCNL LGT CHOP,40.3694,-100.2366,g
202410212051,OCNL LGT CHOP,40.3694,-100.2366,g
202410212052,CONS LGT CHOP,40.7242,-95.0223,g
202410212056,LGT OCNL CHOP,39.5022,-84.7844,g
202410212059,CONS LGT CHOP,31.3517,-100.495,g
202410212100,MOD,39.3221,-105.2156,y
202410212100,LIGHTEST OF CHOPS,28.5365,-81.1638,k
202410212100,OCNL LGT CHOP,33.58,-86.04,g
202410212100,CONS LGT CHOP,32.787,-110.938,g
202410212100,INTMT MOD CHOP,40.4553,-102.1852,y
202410212100,INTMT MOD CHOP,40.4553,-102.1852,y
202410212100,LGT TURB 120-050,37.8415,-97.633,g
202410212101,N,20.78,-156.95,k
202410212101,NEG,39.1957,-105.3041,b
202410212101,LGT CHOP,39.6671,-99.9898,g
202410212101,LGT-MOD 370,40.1781,-90.4359,g
202410212102,LGT CHOP,36.12,-111.27,g
202410212103,MDT-SEV,39.9204,-105.2028,r
202410212103,LGT CHOP,41.1014,-102.9847,g
202410212103,LGTCHOP,71.28,-156.76,g
202410212103,LGT CHOP,64.81,-147.85,g
202410212103,LGT CHOP,71.28,-156.76,g
202410212103,LGT CHOP,64.81,-147.85,g
202410212105,NEG,38.94,-104.63,b
202410212105,CONS LGT CHOP,39.11,-92.13,g
202410212105,NEG,38.94,-104.63,b
202410212105,MOD,39.3024,-105.3482,y
202410212105,NEG,37.0834,-108.1,b
202410212106,CONS LGT CHOP,41.4365,-99.6385,g
202410212107,LGT CHOP,44.0453,-103.0574,g
202410212109,NEG,37.4766,-108.1992,b
202410212110,MOD CONS CHOP,35.9,-83.4785,y
202410212111,CONS LGT CHOP,33.2596,-86.8131,g
202410212111,NEG,31.1522,-81.3908,b
202410212113,MOD,43.1939,-97.1973,y
202410212114,MOD CHOP 340,37.02,-92.88,y
202410212115,NEG,42.5852,-98.5977,b
202410212115,OCNL MOD,43.1798,-102.9943,y
202410212116,NEG,42.5497,-94.2032,b
202410212116,CONS LGT,33.6636,-101.8228,g
202410212120,OCNL LGT,35.4957,-110.3553,g
202410212120,MOD BLO 090,34.8752,-106.6155,y
202410212121,NEG,39.6965,-105.9874,b
202410212121,NEG,40.52,-107.31,b
202410212121,NEG,40.52,-107.31,b
202410212121,SMOOTH,61.53,-149.81,k
202410212122,NEG CHOP,41.8829,-91.7246,b
202410212122,OCNL MOD FL165-160,41.1856,-88.7043,y
202410212122,LGT,40.6315,-102.7578,g
202410212122,LGT,40.6315,-102.7578,g
202410212124,LGT-MOD CHOP,35.927,-81.4333,g
202410212125,CONS LGT,40.6069,-95.8657,g
202410212126,LGT-MOD CONS,39.7917,-118.5043,g
202410212126,LGT-MOD CONS,39.7917,-118.5043,g
202410212126,LGT-MOD CHOP,40.9675,-98.3096,g
202410212127,MOD CHOP,35.87,-81.24,y
202410212127,CONS LGT-MOD CHOP,42.5497,-94.2032,g
202410212127,LGT CHOP ABV 040,43.9579,-122.8098,g
202410212128,OCNL MOD CHOP,44.6669,-98.8263,y
202410212128,LGT CHOP CONS,39.1166,177.1166,g
202410212128,NEG,64.6433,-147.85,b
202410212129,LGT-MOD CHOP,44.6249,-102.5535,g
202410212130,SMOOTH,28.4294,-81.309,k
202410212130,MOD 330-340,42.4697,-99.366,y
202410212130,MOD 330-340,42.4697,-99.366,y
202410212130,MOD TURB,35.6439,-80.5215,y
202410212134,MOD CHOP,35.8651,-103.0255,y
202410212135,NEG,31.1522,-81.3908,b
202410212135,NEG TURB,39.8328,-104.6575,b
202410212138,OCNL LGT CHOP,40.7375,-105.7877,g
202410212138,NEG,37.65,-97.851,b
202410212139,NEG CHOP,33.026,-86.6927,b
202410212140,SMOOTH,46.87,-68.02,k
202410212142,LGT BLO 005,61.0715,-150.026,g
202410212145,NEG,26.3723,-78.6603,b
202410212147,NEG,44.8658,-91.4843,b
202410212147,NEG,44.6252,-93.2273,b
202410212147,CONS LGT OCNL MOD CHOP,42.4697,-98.6881,g
202410212147,NEG,45.5433,-94.0513,b
202410212149,OCNL LGT,62.06,-159.7426,g
202410212149,OCNL LGT,62.06,-159.7426,g
202410212150,LGT CHOP,20.7612,-68.7071,g
202410212153,LGT-MOD,40.1728,-120.6533,g
202410212158,LGT CHOP 010-015,37.6833,-97.43,g
202410212158,LGT TURB,61.2133,-150.0418,g
202410212159,CONS LGT,42.021,-105.3692,g
202410212200,NEG,41.1008,-92.4446,b
202410212200,CONS LGT CHOP,42.658,-106.4644,g
202410212200,LGT TURB OCNL MOD CHOP,34.53,-120.09,g
202410212201,CONS LGT CHOP,47.4548,-116.1641,g
202410212202,NEG,39.06,-108.79,b
202410212202,NEG,41.1556,-104.8105,b
